method,fold,group_level,group_value,baseline_macro_f1,metric_macro_f1,macro_f1_drop,baseline_balanced_accuracy,metric_balanced_accuracy,balanced_accuracy_drop,repeat,positive_macro_f1_drop,normalized_positive_drop
permutation,1,channel,accelerometer_z,0.8749183006535949,0.8125,0.06241830065359488,0.875,0.8125,0.0625,1,0.06241830065359488,0.03951412696536217
permutation,1,channel,accelerometer_z,0.8749183006535949,0.8125,0.06241830065359488,0.875,0.8125,0.0625,2,0.06241830065359488,0.03951412696536217
permutation,1,channel,accelerometer_z,0.8749183006535949,0.8357026143790849,0.03921568627451,0.875,0.8333333333333334,0.04166666666666663,3,0.03921568627451,0.024825629507033903
permutation,1,channel,accelerometer_z,0.8749183006535949,0.8357026143790849,0.03921568627451,0.875,0.8333333333333334,0.04166666666666663,4,0.03921568627451,0.024825629507033903
permutation,1,channel,game_rot_vec_x,0.8749183006535949,0.8577614379084967,0.0171568627450982,0.875,0.8541666666666666,0.02083333333333337,0,0.0171568627450982,0.010861212909327381
permutation,1,channel,game_rot_vec_x,0.8749183006535949,0.8522875816993464,0.022630718954248508,0.875,0.8541666666666666,0.02083333333333337,1,0.022630718954248508,0.0143264570280175
permutation,1,channel,game_rot_vec_x,0.8749183006535949,0.8967320261437909,-0.021813725490196,0.875,0.8958333333333334,-0.02083333333333337,2,0.0,0.0
permutation,1,channel,game_rot_vec_x,0.8749183006535949,0.8577614379084967,0.0171568627450982,0.875,0.8541666666666666,0.02083333333333337,3,0.0171568627450982,0.010861212909327381
permutation,1,channel,game_rot_vec_x,0.8749183006535949,0.8357026143790849,0.03921568627451,0.875,0.8333333333333334,0.04166666666666663,4,0.03921568627451,0.024825629507033903
permutation,1,channel,game_rot_vec_y,0.8749183006535949,0.8522875816993464,0.022630718954248508,0.875,0.8541666666666666,0.02083333333333337,0,0.022630718954248508,0.0143264570280175
permutation,1,channel,game_rot_vec_y,0.8749183006535949,0.8357026143790849,0.03921568627451,0.875,0.8333333333333334,0.04166666666666663,1,0.03921568627451,0.024825629507033903
permutation,1,channel,game_rot_vec_y,0.8749183006535949,0.875,-8.169934640511745e-05,0.875,0.875,0.0,2,0.0,0.0
permutation,1,channel,game_rot_vec_y,0.8749183006535949,0.8540849673202615,0.02083333333333337,0.875,0.8541666666666666,0.02083333333333337,3,0.02083333333333337,0.013188615675611718
permutation,1,channel,game_rot_vec_y,0.8749183006535949,0.8522875816993464,0.022630718954248508,0.875,0.8541666666666666,0.02083333333333337,4,0.022630718954248508,0.0143264570280175
permutation,1,channel,game_rot_vec_z,0.8749183006535949,0.8749183006535949,0.0,0.875,0.875,0.0,0,0.0,0.0
permutation,1,channel,game_rot_vec_z,0.8749183006535949,0.8749183006535949,0.0,0.875,0.875,0.0,1,0.0,0.0
permutation,1,channel,game_rot_vec_z,0.8749183006535949,0.8791666666666668,-0.00424836601307188,0.875,0.875,0.0,2,0.0,0.0
permutation,1,channel,game_rot_vec_z,0.8749183006535949,0.8577614379084967,0.0171568627450982,0.875,0.8541666666666666,0.02083333333333337,3,0.0171568627450982,0.010861212909327381
permutation,1,channel,game_rot_vec_z,0.8749183006535949,0.8577614379084967,0.0171568627450982,0.875,0.8541666666666666,0.02083333333333337,4,0.0171568627450982,0.010861212909327381
permutation,1,channel,gravity_x,0.8749183006535949,0.8125,0.06241830065359488,0.875,0.8125,0.0625,0,0.06241830065359488,0.03951412696536217
permutation,1,channel,gravity_x,0.8749183006535949,0.8749183006535949,0.0,0.875,0.875,0.0,1,0.0,0.0
permutation,1,channel,gravity_x,0.8749183006535949,0.8357026143790849,0.03921568627451,0.875,0.8333333333333334,0.04166666666666663,2,0.03921568627451,0.024825629507033903
permutation,1,channel,gravity_x,0.8749183006535949,0.8577614379084967,0.0171568627450982,0.875,0.8541666666666666,0.02083333333333337,3,0.0171568627450982,0.010861212909327381
permutation,1,channel,gravity_x,0.8749183006535949,0.8749183006535949,0.0,0.875,0.875,0.0,4,0.0,0.0
permutation,1,channel,gravity_y,0.8749183006535949,0.8749183006535949,0.0,0.875,0.875,0.0,0,0.0,0.0
permutation,1,channel,gravity_y,0.8749183006535949,0.8540849673202615,0.02083333333333337,0.875,0.8541666666666666,0.02083333333333337,1,0.02083333333333337,0.013188615675611718
permutation,1,channel,gravity_y,0.8749183006535949,0.8577614379084967,0.0171568627450982,0.875,0.8541666666666666,0.02083333333333337,2,0.0171568627450982,0.010861212909327381
permutation,1,channel,gravity_y,0.8749183006535949,0.8577614379084967,0.0171568627450982,0.875,0.8541666666666666,0.02083333333333337,3,0.0171568627450982,0.010861212909327381
permutation,1,channel,gravity_y,0.8749183006535949,0.8749183006535949,0.0,0.875,0.875,0.0,4,0.0,0.0
permutation,1,channel,gravity_z,0.8749183006535949,0.8758986928104576,-0.0009803921568627416,0.875,0.875,0.0,0,0.0,0.0
permutation,1,channel,gravity_z,0.8749183006535949,0.8577614379084967,0.0171568627450982,0.875,0.8541666666666666,0.02083333333333337,1,0.0171568627450982,0.010861212909327381
permutation,1,channel,gravity_z,0.8749183006535949,0.8340336134453782,0.0408846872082167,0.875,0.8333333333333334,0.04166666666666663,2,0.0408846872082167,0.02588219647712485
permutation,1,channel,gravity_z,0.8749183006535949,0.8540849673202615,0.02083333333333337,0.875,0.8541666666666666,0.02083333333333337,3,0.02083333333333337,0.013188615675611718
permutation,1,channel,gravity_z,0.8749183006535949,0.8181022408963585,0.05681605975723636,0.875,0.8125,0.0625,4,0.05681605975723636,0.035967608464357356
permutation,1,channel,gyros_x,0.8749183006535949,0.8967320261437909,-0.021813725490196,0.875,0.8958333333333334,-0.02083333333333337,0,0.0,0.0
permutation,1,channel,gyros_x,0.8749183006535949,0.8749183006535949,0.0,0.875,0.875,0.0,1,0.0,0.0
permutation,1,channel,gyros_x,0.8749183006535949,0.8720588235294118,0.0028594771241831074,0.875,0.875,0.0,2,0.0028594771241831074,0.0018102021515546103
permutation,1,channel,gyros_x,0.8749183006535949,0.8540849673202615,0.02083333333333337,0.875,0.8541666666666666,0.02083333333333337,3,0.02083333333333337,0.013188615675611718
permutation,1,channel,gyros_x,0.8749183006535949,0.8540849673202615,0.02083333333333337,0.875,0.8541666666666666,0.02083333333333337,4,0.02083333333333337,0.013188615675611718
permutation,1,channel,gyros_y,0.8749183006535949,0.8577614379084967,0.0171568627450982,0.875,0.8541666666666666,0.02083333333333337,0,0.0171568627450982,0.010861212909327381
permutation,1,channel,gyros_y,0.8749183006535949,0.8577614379084967,0.0171568627450982,0.875,0.8541666666666666,0.02083333333333337,1,0.0171568627450982,0.010861212909327381
permutation,1,channel,gyros_y,0.8749183006535949,0.8577614379084967,0.0171568627450982,0.875,0.8541666666666666,0.02083333333333337,2,0.0171568627450982,0.010861212909327381
permutation,1,channel,gyros_y,0.8749183006535949,0.8577614379084967,0.0171568627450982,0.875,0.8541666666666666,0.02083333333333337,3,0.0171568627450982,0.010861212909327381
permutation,1,channel,gyros_y,0.8749183006535949,0.8577614379084967,0.0171568627450982,0.875,0.8541666666666666,0.02083333333333337,4,0.0171568627450982,0.010861212909327381
permutation,1,channel,gyros_z,0.8749183006535949,0.8577614379084967,0.0171568627450982,0.875,0.8541666666666666,0.02083333333333337,0,0.0171568627450982,0.010861212909327381
permutation,1,channel,gyros_z,0.8749183006535949,0.8577614379084967,0.0171568627450982,0.875,0.8541666666666666,0.02083333333333337,1,0.0171568627450982,0.010861212909327381
permutation,1,channel,gyros_z,0.8749183006535949,0.8791666666666668,-0.00424836601307188,0.875,0.875,0.0,2,0.0,0.0
permutation,1,channel,gyros_z,0.8749183006535949,0.8577614379084967,0.0171568627450982,0.875,0.8541666666666666,0.02083333333333337,3,0.0171568627450982,0.010861212909327381
permutation,1,channel,gyros_z,0.8749183006535949,0.8577614379084967,0.0171568627450982,0.875,0.8541666666666666,0.02083333333333337,4,0.0171568627450982,0.010861212909327381
permutation,1,channel,lin_accel_x,0.8749183006535949,0.8577614379084967,0.0171568627450982,0.875,0.8541666666666666,0.02083333333333337,0,0.0171568627450982,0.010861212909327381
permutation,1,channel,lin_accel_x,0.8749183006535949,0.8577614379084967,0.0171568627450982,0.875,0.8541666666666666,0.02083333333333337,1,0.0171568627450982,0.010861212909327381
permutation,1,channel,lin_accel_x,0.8749183006535949,0.8577614379084967,0.0171568627450982,0.875,0.8541666666666666,0.02083333333333337,2,0.0171568627450982,0.010861212909327381
permutation,1,channel,lin_accel_x,0.8749183006535949,0.8577614379084967,0.0171568627450982,0.875,0.8541666666666666,0.02083333333333337,3,0.0171568627450982,0.010861212909327381
permutation,1,channel,lin_accel_x,0.8749183006535949,0.8577614379084967,0.0171568627450982,0.875,0.8541666666666666,0.02083333333333337,4,0.0171568627450982,0.010861212909327381
permutation,1,channel,lin_accel_y,0.8749183006535949,0.8522875816993464,0.022630718954248508,0.875,0.8541666666666666,0.02083333333333337,0,0.022630718954248508,0.0143264570280175
permutation,1,channel,lin_accel_y,0.8749183006535949,0.8749183006535949,0.0,0.875,0.875,0.0,1,0.0,0.0
permutation,1,channel,lin_accel_y,0.8749183006535949,0.8522875816993464,0.022630718954248508,0.875,0.8541666666666666,0.02083333333333337,2,0.022630718954248508,0.0143264570280175
permutation,1,channel,lin_accel_y,0.8749183006535949,0.8749183006535949,0.0,0.875,0.875,0.0,3,0.0,0.0
permutation,1,channel,lin_accel_y,0.8749183006535949,0.8749183006535949,0.0,0.875,0.875,0.0,4,0.0,0.0
permutation,1,channel,lin_accel_z,0.8749183006535949,0.8577614379084967,0.0171568627450982,0.875,0.8541666666666666,0.02083333333333337,0,0.0171568627450982,0.010861212909327381
permutation,1,channel,lin_accel_z,0.8749183006535949,0.8749183006535949,0.0,0.875,0.875,0.0,1,0.0,0.0
permutation,1,channel,lin_accel_z,0.8749183006535949,0.8357026143790849,0.03921568627451,0.875,0.8333333333333334,0.04166666666666663,2,0.03921568627451,0.024825629507033903
permutation,1,channel,lin_accel_z,0.8749183006535949,0.8357026143790849,0.03921568627451,0.875,0.8333333333333334,0.04166666666666663,3,0.03921568627451,0.024825629507033903
permutation,1,channel,lin_accel_z,0.8749183006535949,0.8749183006535949,0.0,0.875,0.875,0.0,4,0.0,0.0
permutation,1,channel,magn_field_x,0.8749183006535949,0.8749183006535949,0.0,0.875,0.875,0.0,0,0.0,0.0
permutation,1,channel,magn_field_x,0.8749183006535949,0.8577614379084967,0.0171568627450982,0.875,0.8541666666666666,0.02083333333333337,1,0.0171568627450982,0.010861212909327381
permutation,1,channel,magn_field_x,0.8749183006535949,0.8577614379084967,0.0171568627450982,0.875,0.8541666666666666,0.02083333333333337,2,0.0171568627450982,0.010861212909327381
permutation,1,channel,magn_field_x,0.8749183006535949,0.8749183006535949,0.0,0.875,0.875,0.0,3,0.0,0.0
permutation,1,channel,magn_field_x,0.8749183006535949,0.8577614379084967,0.0171568627450982,0.875,0.8541666666666666,0.02083333333333337,4,0.0171568627450982,0.010861212909327381
permutation,1,channel,magn_field_y,0.8749183006535949,0.8577614379084967,0.0171568627450982,0.875,0.8541666666666666,0.02083333333333337,0,0.0171568627450982,0.010861212909327381
permutation,1,channel,magn_field_y,0.8749183006535949,0.8749183006535949,0.0,0.875,0.875,0.0,1,0.0,0.0
permutation,1,channel,magn_field_y,0.8749183006535949,0.8749183006535949,0.0,0.875,0.875,0.0,2,0.0,0.0
permutation,1,channel,magn_field_y,0.8749183006535949,0.8357026143790849,0.03921568627451,0.875,0.8333333333333334,0.04166666666666663,3,0.03921568627451,0.024825629507033903
permutation,1,channel,magn_field_y,0.8749183006535949,0.8540849673202615,0.02083333333333337,0.875,0.8541666666666666,0.02083333333333337,4,0.02083333333333337,0.013188615675611718
permutation,1,channel,magn_field_z,0.8749183006535949,0.8577614379084967,0.0171568627450982,0.875,0.8541666666666666,0.02083333333333337,0,0.0171568627450982,0.010861212909327381
permutation,1,channel,magn_field_z,0.8749183006535949,0.8577614379084967,0.0171568627450982,0.875,0.8541666666666666,0.02083333333333337,1,0.0171568627450982,0.010861212909327381
permutation,1,channel,magn_field_z,0.8749183006535949,0.8540849673202615,0.02083333333333337,0.875,0.8541666666666666,0.02083333333333337,2,0.02083333333333337,0.013188615675611718
permutation,1,channel,magn_field_z,0.8749183006535949,0.8577614379084967,0.0171568627450982,0.875,0.8541666666666666,0.02083333333333337,3,0.0171568627450982,0.010861212909327381
permutation,1,channel,magn_field_z,0.8749183006535949,0.8577614379084967,0.0171568627450982,0.875,0.8541666666666666,0.02083333333333337,4,0.0171568627450982,0.010861212909327381
permutation,2,sensor_family,accelerometer,0.7969298245614036,0.7969298245614036,0.0,0.7916666666666666,0.7916666666666666,0.0,0,0.0,0.0
permutation,2,sensor_family,accelerometer,0.7969298245614036,0.8150326797385622,-0.018102855177158594,0.7916666666666666,0.8125,-0.02083333333333337,1,0.0,0.0
permutation,2,sensor_family,accelerometer,0.7969298245614036,0.8326797385620915,-0.03574991400068794,0.7916666666666666,0.8333333333333334,-0.04166666666666674,2,0.0,0.0
permutation,2,sensor_family,accelerometer,0.7969298245614036,0.7789682539682539,0.017961570593149734,0.7916666666666666,0.7708333333333334,0.02083333333333326,3,0.017961570593149734,0.07531426845974315
permutation,2,sensor_family,accelerometer,0.7969298245614036,0.7756996658312448,0.021230158730158766,0.7916666666666666,0.7708333333333334,0.02083333333333326,4,0.021230158730158766,0.08901971382480026
permutation,2,sensor_family,game_rot_vec,0.7969298245614036,0.7733187134502925,0.023611111111111138,0.7916666666666666,0.7708333333333334,0.02083333333333326,0,0.023611111111111138,0.09900323313225444
permutation,2,sensor_family,game_rot_vec,0.7969298245614036,0.8150326797385622,-0.018102855177158594,0.7916666666666666,0.8125,-0.02083333333333337,1,0.0,0.0
permutation,2,sensor_family,game_rot_vec,0.7969298245614036,0.7944444444444444,0.0024853801169592016,0.7916666666666666,0.7916666666666666,0.0,2,0.0024853801169592016,0.010421392961290504
permutation,2,sensor_family,game_rot_vec,0.7969298245614036,0.7718253968253969,0.02510442773600674,0.7916666666666666,0.7708333333333334,0.02083333333333326,3,0.02510442773600674,0.10526482638210523
permutation,2,sensor_family,game_rot_vec,0.7969298245614036,0.7930555555555556,0.0038742690058479745,0.7916666666666666,0.7916666666666666,0.0,4,0.0038742690058479745,0.01624511255730498
permutation,2,sensor_family,gravity,0.7969298245614036,0.7889822595704948,0.007947564990908762,0.7916666666666666,0.7916666666666666,0.0,0,0.007947564990908762,0.03332476078427363
permutation,2,sensor_family,gravity,0.7969298245614036,0.7908496732026143,0.006080151358789254,0.7916666666666666,0.7916666666666666,0.0,1,0.006080151358789254,0.025494549562740935
permutation,2,sensor_family,gravity,0.7969298245614036,0.7969298245614036,0.0,0.7916666666666666,0.7916666666666666,0.0,2,0.0,0.0
permutation,2,sensor_family,gravity,0.7969298245614036,0.7908496732026143,0.006080151358789254,0.7916666666666666,0.7916666666666666,0.0,3,0.006080151358789254,0.025494549562740935
permutation,2,sensor_family,gravity,0.7969298245614036,0.7883986928104575,0.008531131750946108,0.7916666666666666,0.7916666666666666,0.0,4,0.008531131750946108,0.03577170179100259
permutation,2,sensor_family,gyros,0.7969298245614036,0.7756996658312448,0.021230158730158766,0.7916666666666666,0.7708333333333334,0.02083333333333326,0,0.021230158730158766,0.08901971382480026
permutation,2,sensor_family,gyros,0.7969298245614036,0.7969298245614036,0.0,0.7916666666666666,0.7916666666666666,0.0,1,0.0,0.0
permutation,2,sensor_family,gyros,0.7969298245614036,0.7938025210084034,0.0031273035530001714,0.7916666666666666,0.7916666666666666,0.0,2,0.0031273035530001714,0.013113028068691902
permutation,2,sensor_family,gyros,0.7969298245614036,0.7756996658312448,0.021230158730158766,0.7916666666666666,0.7708333333333334,0.02083333333333326,3,0.021230158730158766,0.08901971382480026
permutation,2,sensor_family,gyros,0.7969298245614036,0.7964863138237751,0.00044351073762849413,0.7916666666666666,0.7916666666666666,0.0,4,0.00044351073762849413,0.00185967516511448
permutation,2,sensor_family,lin_accel,0.7969298245614036,0.8150326797385622,-0.018102855177158594,0.7916666666666666,0.8125,-0.02083333333333337,0,0.0,0.0
permutation,2,sensor_family,lin_accel,0.7969298245614036,0.7969298245614036,0.0,0.7916666666666666,0.7916666666666666,0.0,1,0.0,0.0
permutation,2,sensor_family,lin_accel,0.7969298245614036,0.8150326797385622,-0.018102855177158594,0.7916666666666666,0.8125,-0.02083333333333337,2,0.0,0.0
permutation,2,sensor_family,lin_accel,0.7969298245614036,0.7969298245614036,0.0,0.7916666666666666,0.7916666666666666,0.0,3,0.0,0.0
permutation,2,sensor_family,lin_accel,0.7969298245614036,0.8150326797385622,-0.018102855177158594,0.7916666666666666,0.8125,-0.02083333333333337,4,0.0,0.0
permutation,2,sensor_family,magn_field,0.7969298245614036,0.7789682539682539,0.017961570593149734,0.7916666666666666,0.7708333333333334,0.02083333333333326,0,0.017961570593149734,0.07531426845974315
permutation,2,sensor_family,magn_field,0.7969298245614036,0.7930555555555556,0.0038742690058479745,0.7916666666666666,0.7916666666666666,0.0,1,0.0038742690058479745,0.01624511255730498
permutation,2,sensor_family,magn_field,0.7969298245614036,0.7969298245614036,0.0,0.7916666666666666,0.7916666666666666,0.0,2,0.0,0.0
permutation,2,sensor_family,magn_field,0.7969298245614036,0.7492144293614883,0.0477153951999153,0.7916666666666666,0.75,0.04166666666666663,3,0.0477153951999153,0.20007437908128833
permutation,2,sensor_family,magn_field,0.7969298245614036,0.8150326797385622,-0.018102855177158594,0.7916666666666666,0.8125,-0.02083333333333337,4,0.0,0.0
permutation,2,channel,accelerometer_x,0.7969298245614036,0.7969298245614036,0.0,0.7916666666666666,0.7916666666666666,0.0,0,0.0,0.0
permutation,2,channel,accelerometer_x,0.7969298245614036,0.7969298245614036,0.0,0.7916666666666666,0.7916666666666666,0.0,1,0.0,0.0
permutation,2,channel,accelerometer_x,0.7969298245614036,0.8150326797385622,-0.018102855177158594,0.7916666666666666,0.8125,-0.02083333333333337,2,0.0,0.0
permutation,2,channel,accelerometer_x,0.7969298245614036,0.7969298245614036,0.0,0.7916666666666666,0.7916666666666666,0.0,3,0.0,0.0
permutation,2,channel,accelerometer_x,0.7969298245614036,0.7969298245614036,0.0,0.7916666666666666,0.7916666666666666,0.0,4,0.0,0.0
permutation,2,channel,accelerometer_y,0.7969298245614036,0.8150326797385622,-0.018102855177158594,0.7916666666666666,0.8125,-0.02083333333333337,0,0.0,0.0
permutation,2,channel,accelerometer_y,0.7969298245614036,0.7964863138237751,0.00044351073762849413,0.7916666666666666,0.7916666666666666,0.0,1,0.00044351073762849413,0.0026654164067092187
permutation,2,channel,accelerometer_y,0.7969298245614036,0.7969298245614036,0.0,0.7916666666666666,0.7916666666666666,0.0,2,0.0,0.0
permutation,2,channel,accelerometer_y,0.7969298245614036,0.8150326797385622,-0.018102855177158594,0.7916666666666666,0.8125,-0.02083333333333337,3,0.0,0.0
permutation,2,channel,accelerometer_y,0.7969298245614036,0.8150326797385622,-0.018102855177158594,0.7916666666666666,0.8125,-0.02083333333333337,4,0.0,0.0
permutation,2,channel,accelerometer_z,0.7969298245614036,0.8150326797385622,-0.018102855177158594,0.7916666666666666,0.8125,-0.02083333333333337,0,0.0,0.0
permutation,2,channel,accelerometer_z,0.7969298245614036,0.8150326797385622,-0.018102855177158594,0.7916666666666666,0.8125,-0.02083333333333337,1,0.0,0.0
permutation,2,channel,accelerometer_z,0.7969298245614036,0.813888888888889,-0.016959064327485396,0.7916666666666666,0.8125,-0.02083333333333337,2,0.0,0.0
permutation,2,channel,accelerometer_z,0.7969298245614036,0.7969298245614036,0.0,0.7916666666666666,0.7916666666666666,0.0,3,0.0,0.0
permutation,2,channel,accelerometer_z,0.7969298245614036,0.7964863138237751,0.00044351073762849413,0.7916666666666666,0.7916666666666666,0.0,4,0.00044351073762849413,0.0026654164067092187
permutation,2,channel,game_rot_vec_x,0.7969298245614036,0.8150326797385622,-0.018102855177158594,0.7916666666666666,0.8125,-0.02083333333333337,0,0.0,0.0
permutation,2,channel,game_rot_vec_x,0.7969298245614036,0.7969298245614036,0.0,0.7916666666666666,0.7916666666666666,0.0,1,0.0,0.0
permutation,2,channel,game_rot_vec_x,0.7969298245614036,0.7969298245614036,0.0,0.7916666666666666,0.7916666666666666,0.0,2,0.0,0.0
permutation,2,channel,game_rot_vec_x,0.7969298245614036,0.7969298245614036,0.0,0.7916666666666666,0.7916666666666666,0.0,3,0.0,0.0
permutation,2,channel,game_rot_vec_x,0.7969298245614036,0.7969298245614036,0.0,0.7916666666666666,0.7916666666666666,0.0,4,0.0,0.0
permutation,2,channel,game_rot_vec_y,0.7969298245614036,0.8150326797385622,-0.018102855177158594,0.7916666666666666,0.8125,-0.02083333333333337,0,0.0,0.0
permutation,2,channel,game_rot_vec_y,0.7969298245614036,0.8150326797385622,-0.018102855177158594,0.7916666666666666,0.8125,-0.02083333333333337,1,0.0,0.0
permutation,2,channel,game_rot_vec_y,0.7969298245614036,0.8150326797385622,-0.018102855177158594,0.7916666666666666,0.8125,-0.02083333333333337,2,0.0,0.0
permutation,2,channel,game_rot_vec_y,0.7969298245614036,0.8150326797385622,-0.018102855177158594,0.7916666666666666,0.8125,-0.02083333333333337,3,0.0,0.0
permutation,2,channel,game_rot_vec_y,0.7969298245614036,0.8150326797385622,-0.018102855177158594,0.7916666666666666,0.8125,-0.02083333333333337,4,0.0,0.0
permutation,2,channel,game_rot_vec_z,0.7969298245614036,0.8150326797385622,-0.018102855177158594,0.7916666666666666,0.8125,-0.02083333333333337,0,0.0,0.0
permutation,2,channel,game_rot_vec_z,0.7969298245614036,0.8150326797385622,-0.018102855177158594,0.7916666666666666,0.8125,-0.02083333333333337,1,0.0,0.0
permutation,2,channel,game_rot_vec_z,0.7969298245614036,0.8150326797385622,-0.018102855177158594,0.7916666666666666,0.8125,-0.02083333333333337,2,0.0,0.0
permutation,2,channel,game_rot_vec_z,0.7969298245614036,0.7969298245614036,0.0,0.7916666666666666,0.7916666666666666,0.0,3,0.0,0.0
permutation,2,channel,game_rot_vec_z,0.7969298245614036,0.8150326797385622,-0.018102855177158594,0.7916666666666666,0.8125,-0.02083333333333337,4,0.0,0.0
permutation,2,channel,gravity_x,0.7969298245614036,0.7969298245614036,0.0,0.7916666666666666,0.7916666666666666,0.0,0,0.0,0.0
permutation,2,channel,gravity_x,0.7969298245614036,0.7789682539682539,0.017961570593149734,0.7916666666666666,0.7708333333333334,0.02083333333333326,1,0.017961570593149734,0.10794567275922322
permutation,2,channel,gravity_x,0.7969298245614036,0.7930555555555556,0.0038742690058479745,0.7916666666666666,0.7916666666666666,0.0,2,0.0038742690058479745,0.023283630577716048
permutation,2,channel,gravity_x,0.7969298245614036,0.8326797385620915,-0.03574991400068794,0.7916666666666666,0.8333333333333334,-0.04166666666666674,3,0.0,0.0
permutation,2,channel,gravity_x,0.7969298245614036,0.8326797385620915,-0.03574991400068794,0.7916666666666666,0.8333333333333334,-0.04166666666666674,4,0.0,0.0
permutation,2,channel,gravity_y,0.7969298245614036,0.8150326797385622,-0.018102855177158594,0.7916666666666666,0.8125,-0.02083333333333337,0,0.0,0.0
