method,fold,group_level,group_value,baseline_macro_f1,metric_macro_f1,macro_f1_drop,baseline_balanced_accuracy,metric_balanced_accuracy,balanced_accuracy_drop,repeat,positive_macro_f1_drop,normalized_positive_drop
permutation,3,channel,lin_accel_x,0.8454592363261094,0.8229847494553377,0.022474486870771693,0.8541666666666666,0.8333333333333334,0.02083333333333326,2,0.022474486870771693,0.02528705973422784
permutation,3,channel,lin_accel_x,0.8454592363261094,0.8229847494553377,0.022474486870771693,0.8541666666666666,0.8333333333333334,0.02083333333333326,3,0.022474486870771693,0.02528705973422784
permutation,3,channel,lin_accel_x,0.8454592363261094,0.8229847494553377,0.022474486870771693,0.8541666666666666,0.8333333333333334,0.02083333333333326,4,0.022474486870771693,0.02528705973422784
permutation,3,channel,lin_accel_y,0.8454592363261094,0.8229847494553377,0.022474486870771693,0.8541666666666666,0.8333333333333334,0.02083333333333326,0,0.022474486870771693,0.02528705973422784
permutation,3,channel,lin_accel_y,0.8454592363261094,0.8229847494553377,0.022474486870771693,0.8541666666666666,0.8333333333333334,0.02083333333333326,1,0.022474486870771693,0.02528705973422784
permutation,3,channel,lin_accel_y,0.8454592363261094,0.8454592363261094,0.0,0.8541666666666666,0.8541666666666666,0.0,2,0.0,0.0
permutation,3,channel,lin_accel_y,0.8454592363261094,0.8454592363261094,0.0,0.8541666666666666,0.8541666666666666,0.0,3,0.0,0.0
permutation,3,channel,lin_accel_y,0.8454592363261094,0.8229847494553377,0.022474486870771693,0.8541666666666666,0.8333333333333334,0.02083333333333326,4,0.022474486870771693,0.02528705973422784
permutation,3,channel,lin_accel_z,0.8454592363261094,0.8666666666666667,-0.021207430340557276,0.8541666666666666,0.875,-0.02083333333333337,0,0.0,0.0
permutation,3,channel,lin_accel_z,0.8454592363261094,0.8229847494553377,0.022474486870771693,0.8541666666666666,0.8333333333333334,0.02083333333333326,1,0.022474486870771693,0.02528705973422784
permutation,3,channel,lin_accel_z,0.8454592363261094,0.8454592363261094,0.0,0.8541666666666666,0.8541666666666666,0.0,2,0.0,0.0
permutation,3,channel,lin_accel_z,0.8454592363261094,0.8229847494553377,0.022474486870771693,0.8541666666666666,0.8333333333333334,0.02083333333333326,3,0.022474486870771693,0.02528705973422784
permutation,3,channel,lin_accel_z,0.8454592363261094,0.8454592363261094,0.0,0.8541666666666666,0.8541666666666666,0.0,4,0.0,0.0
permutation,3,channel,magn_field_x,0.8454592363261094,0.8454592363261094,0.0,0.8541666666666666,0.8541666666666666,0.0,0,0.0,0.0
permutation,3,channel,magn_field_x,0.8454592363261094,0.8454592363261094,0.0,0.8541666666666666,0.8541666666666666,0.0,1,0.0,0.0
permutation,3,channel,magn_field_x,0.8454592363261094,0.8454592363261094,0.0,0.8541666666666666,0.8541666666666666,0.0,2,0.0,0.0
permutation,3,channel,magn_field_x,0.8454592363261094,0.8454592363261094,0.0,0.8541666666666666,0.8541666666666666,0.0,3,0.0,0.0
permutation,3,channel,magn_field_x,0.8454592363261094,0.8454592363261094,0.0,0.8541666666666666,0.8541666666666666,0.0,4,0.0,0.0
permutation,3,channel,magn_field_y,0.8454592363261094,0.8454592363261094,0.0,0.8541666666666666,0.8541666666666666,0.0,0,0.0,0.0
permutation,3,channel,magn_field_y,0.8454592363261094,0.8666666666666667,-0.021207430340557276,0.8541666666666666,0.875,-0.02083333333333337,1,0.0,0.0
permutation,3,channel,magn_field_y,0.8454592363261094,0.8229847494553377,0.022474486870771693,0.8541666666666666,0.8333333333333334,0.02083333333333326,2,0.022474486870771693,0.02528705973422784
permutation,3,channel,magn_field_y,0.8454592363261094,0.8454592363261094,0.0,0.8541666666666666,0.8541666666666666,0.0,3,0.0,0.0
permutation,3,channel,magn_field_y,0.8454592363261094,0.8229847494553377,0.022474486870771693,0.8541666666666666,0.8333333333333334,0.02083333333333326,4,0.022474486870771693,0.02528705973422784
permutation,3,channel,magn_field_z,0.8454592363261094,0.8454592363261094,0.0,0.8541666666666666,0.8541666666666666,0.0,0,0.0,0.0
permutation,3,channel,magn_field_z,0.8454592363261094,0.8454592363261094,0.0,0.8541666666666666,0.8541666666666666,0.0,1,0.0,0.0
permutation,3,channel,magn_field_z,0.8454592363261094,0.8454592363261094,0.0,0.8541666666666666,0.8541666666666666,0.0,2,0.0,0.0
permutation,3,channel,magn_field_z,0.8454592363261094,0.8454592363261094,0.0,0.8541666666666666,0.8541666666666666,0.0,3,0.0,0.0
permutation,3,channel,magn_field_z,0.8454592363261094,0.8229847494553377,0.022474486870771693,0.8541666666666666,0.8333333333333334,0.02083333333333326,4,0.022474486870771693,0.02528705973422784
permutation,4,sensor_family,accelerometer,0.8970969089390142,0.8963157485216309,0.0007811604173832976,0.8958333333333334,0.8958333333333334,0.0,0,0.0007811604173832976,0.00171407453402275
permutation,4,sensor_family,accelerometer,0.8970969089390142,0.8747549019607842,0.022342006978229967,0.8958333333333334,0.875,0.02083333333333337,1,0.022342006978229967,0.04902432886784591
permutation,4,sensor_family,accelerometer,0.8970969089390142,0.8777972300031123,0.0192996789359019,0.8958333333333334,0.875,0.02083333333333337,2,0.0192996789359019,0.04234864880847207
permutation,4,sensor_family,accelerometer,0.8970969089390142,0.9177287581699346,-0.02063184923092043,0.8958333333333334,0.9166666666666666,-0.02083333333333326,3,0.0,0.0
permutation,4,sensor_family,accelerometer,0.8970969089390142,0.8565203859321505,0.04057652300686365,0.8958333333333334,0.8541666666666666,0.04166666666666674,4,0.04057652300686365,0.08903572584774995
permutation,4,sensor_family,game_rot_vec,0.8970969089390142,0.8953081232492996,0.0017887856897145227,0.8958333333333334,0.8958333333333334,0.0,0,0.0017887856897145227,0.003925073428367931
permutation,4,sensor_family,game_rot_vec,0.8970969089390142,0.8725062247121071,0.024590684226907022,0.8958333333333334,0.875,0.02083333333333337,1,0.024590684226907022,0.05395852717260003
permutation,4,sensor_family,game_rot_vec,0.8970969089390142,0.8970969089390142,0.0,0.8958333333333334,0.8958333333333334,0.0,2,0.0,0.0
permutation,4,sensor_family,game_rot_vec,0.8970969089390142,0.8970969089390142,0.0,0.8958333333333334,0.8958333333333334,0.0,3,0.0,0.0
permutation,4,sensor_family,game_rot_vec,0.8970969089390142,0.8970969089390142,0.0,0.8958333333333334,0.8958333333333334,0.0,4,0.0,0.0
permutation,4,sensor_family,gravity,0.8970969089390142,0.9177287581699347,-0.02063184923092054,0.8958333333333334,0.9166666666666666,-0.02083333333333326,0,0.0,0.0
permutation,4,sensor_family,gravity,0.8970969089390142,0.8581893868658574,0.03890752207315673,0.8958333333333334,0.8541666666666666,0.04166666666666674,1,0.03890752207315673,0.08537349215788866
permutation,4,sensor_family,gravity,0.8970969089390142,0.8557734204793029,0.04132348845971123,0.8958333333333334,0.8541666666666666,0.04166666666666674,2,0.04132348845971123,0.0906747674991558
permutation,4,sensor_family,gravity,0.8970969089390142,0.9163398692810457,-0.019242960342031545,0.8958333333333334,0.9166666666666666,-0.02083333333333326,3,0.0,0.0
permutation,4,sensor_family,gravity,0.8970969089390142,0.85557500778089,0.04152190115812415,0.8958333333333334,0.8541666666666666,0.04166666666666674,4,0.04152190115812415,0.0911101379378111
permutation,4,sensor_family,gyros,0.8970969089390142,0.897295321637427,-0.00019841269841280873,0.8958333333333334,0.8958333333333334,0.0,0,0.0,0.0
permutation,4,sensor_family,gyros,0.8970969089390142,0.8526524644945698,0.0444444444444444,0.8958333333333334,0.8541666666666666,0.04166666666666674,1,0.0444444444444444,0.09752297825867783
permutation,4,sensor_family,gyros,0.8970969089390142,0.8969771241830066,0.00011978475600760152,0.8958333333333334,0.8958333333333334,0.0,2,0.00011978475600760152,0.0002628397385066332
permutation,4,sensor_family,gyros,0.8970969089390142,0.8542729372450735,0.0428239716939407,0.8958333333333334,0.8541666666666666,0.04166666666666674,3,0.0428239716939407,0.0939672283603144
permutation,4,sensor_family,gyros,0.8970969089390142,0.8951719576719577,0.001924951267056496,0.8958333333333334,0.8958333333333334,0.0,4,0.001924951267056496,0.004223857062738717
permutation,4,sensor_family,lin_accel,0.8970969089390142,0.8970969089390142,0.0,0.8958333333333334,0.8958333333333334,0.0,0,0.0,0.0
permutation,4,sensor_family,lin_accel,0.8970969089390142,0.8981209150326798,-0.001024006093665597,0.8958333333333334,0.8958333333333334,0.0,1,0.0,0.0
permutation,4,sensor_family,lin_accel,0.8970969089390142,0.8970969089390142,0.0,0.8958333333333334,0.8958333333333334,0.0,2,0.0,0.0
permutation,4,sensor_family,lin_accel,0.8970969089390142,0.852469834087481,0.044627074851533166,0.8958333333333334,0.8541666666666666,0.04166666666666674,3,0.044627074851533166,0.09792371813612538
permutation,4,sensor_family,lin_accel,0.8970969089390142,0.8528439153439153,0.04425299359509882,0.8958333333333334,0.8541666666666666,0.04166666666666674,4,0.04425299359509882,0.09710288397576532
permutation,4,sensor_family,magn_field,0.8970969089390142,0.8970969089390142,0.0,0.8958333333333334,0.8958333333333334,0.0,0,0.0,0.0
permutation,4,sensor_family,magn_field,0.8970969089390142,0.8943627450980393,0.0027341638409749125,0.8958333333333334,0.8958333333333334,0.0,1,0.0027341638409749125,0.005999485518428844
permutation,4,sensor_family,magn_field,0.8970969089390142,0.9175925925925926,-0.020495683653578456,0.8958333333333334,0.9166666666666666,-0.02083333333333326,2,0.0,0.0
permutation,4,sensor_family,magn_field,0.8970969089390142,0.8534229931288754,0.0436739158101388,0.8958333333333334,0.8541666666666666,0.04166666666666674,3,0.0436739158101388,0.09583223269552867
permutation,4,sensor_family,magn_field,0.8970969089390142,0.8981209150326798,-0.001024006093665597,0.8958333333333334,0.8958333333333334,0.0,4,0.0,0.0
permutation,4,channel,accelerometer_x,0.8970969089390142,0.9175925925925926,-0.020495683653578456,0.8958333333333334,0.9166666666666666,-0.02083333333333326,0,0.0,0.0
permutation,4,channel,accelerometer_x,0.8970969089390142,0.9175925925925926,-0.020495683653578456,0.8958333333333334,0.9166666666666666,-0.02083333333333326,1,0.0,0.0
permutation,4,channel,accelerometer_x,0.8970969089390142,0.9175925925925926,-0.020495683653578456,0.8958333333333334,0.9166666666666666,-0.02083333333333326,2,0.0,0.0
permutation,4,channel,accelerometer_x,0.8970969089390142,0.9175925925925926,-0.020495683653578456,0.8958333333333334,0.9166666666666666,-0.02083333333333326,3,0.0,0.0
permutation,4,channel,accelerometer_x,0.8970969089390142,0.9175925925925926,-0.020495683653578456,0.8958333333333334,0.9166666666666666,-0.02083333333333326,4,0.0,0.0
permutation,4,channel,accelerometer_y,0.8970969089390142,0.8970969089390142,0.0,0.8958333333333334,0.8958333333333334,0.0,0,0.0,0.0
permutation,4,channel,accelerometer_y,0.8970969089390142,0.8970969089390142,0.0,0.8958333333333334,0.8958333333333334,0.0,1,0.0,0.0
permutation,4,channel,accelerometer_y,0.8970969089390142,0.8970969089390142,0.0,0.8958333333333334,0.8958333333333334,0.0,2,0.0,0.0
permutation,4,channel,accelerometer_y,0.8970969089390142,0.9175925925925926,-0.020495683653578456,0.8958333333333334,0.9166666666666666,-0.02083333333333326,3,0.0,0.0
permutation,4,channel,accelerometer_y,0.8970969089390142,0.9175925925925926,-0.020495683653578456,0.8958333333333334,0.9166666666666666,-0.02083333333333326,4,0.0,0.0
permutation,4,channel,accelerometer_z,0.8970969089390142,0.8970969089390142,0.0,0.8958333333333334,0.8958333333333334,0.0,0,0.0,0.0
permutation,4,channel,accelerometer_z,0.8970969089390142,0.9175925925925926,-0.020495683653578456,0.8958333333333334,0.9166666666666666,-0.02083333333333326,1,0.0,0.0
permutation,4,channel,accelerometer_z,0.8970969089390142,0.9175925925925926,-0.020495683653578456,0.8958333333333334,0.9166666666666666,-0.02083333333333326,2,0.0,0.0
permutation,4,channel,accelerometer_z,0.8970969089390142,0.8777972300031123,0.0192996789359019,0.8958333333333334,0.875,0.02083333333333337,3,0.0192996789359019,0.1620243098282619
permutation,4,channel,accelerometer_z,0.8970969089390142,0.9175925925925926,-0.020495683653578456,0.8958333333333334,0.9166666666666666,-0.02083333333333326,4,0.0,0.0
permutation,4,channel,game_rot_vec_x,0.8970969089390142,0.9175925925925926,-0.020495683653578456,0.8958333333333334,0.9166666666666666,-0.02083333333333326,0,0.0,0.0
permutation,4,channel,game_rot_vec_x,0.8970969089390142,0.8970969089390142,0.0,0.8958333333333334,0.8958333333333334,0.0,1,0.0,0.0
permutation,4,channel,game_rot_vec_x,0.8970969089390142,0.9175925925925926,-0.020495683653578456,0.8958333333333334,0.9166666666666666,-0.02083333333333326,2,0.0,0.0
permutation,4,channel,game_rot_vec_x,0.8970969089390142,0.9175925925925926,-0.020495683653578456,0.8958333333333334,0.9166666666666666,-0.02083333333333326,3,0.0,0.0
permutation,4,channel,game_rot_vec_x,0.8970969089390142,0.9175925925925926,-0.020495683653578456,0.8958333333333334,0.9166666666666666,-0.02083333333333326,4,0.0,0.0
permutation,4,channel,game_rot_vec_y,0.8970969089390142,0.9175925925925926,-0.020495683653578456,0.8958333333333334,0.9166666666666666,-0.02083333333333326,0,0.0,0.0
permutation,4,channel,game_rot_vec_y,0.8970969089390142,0.8970969089390142,0.0,0.8958333333333334,0.8958333333333334,0.0,1,0.0,0.0
permutation,4,channel,game_rot_vec_y,0.8970969089390142,0.8727226720647773,0.0243742368742369,0.8958333333333334,0.875,0.02083333333333337,2,0.0243742368742369,0.2046261453496171
permutation,4,channel,game_rot_vec_y,0.8970969089390142,0.8970969089390142,0.0,0.8958333333333334,0.8958333333333334,0.0,3,0.0,0.0
permutation,4,channel,game_rot_vec_y,0.8970969089390142,0.8970969089390142,0.0,0.8958333333333334,0.8958333333333334,0.0,4,0.0,0.0
permutation,4,channel,game_rot_vec_z,0.8970969089390142,0.9175925925925926,-0.020495683653578456,0.8958333333333334,0.9166666666666666,-0.02083333333333326,0,0.0,0.0
permutation,4,channel,game_rot_vec_z,0.8970969089390142,0.8970969089390142,0.0,0.8958333333333334,0.8958333333333334,0.0,1,0.0,0.0
permutation,4,channel,game_rot_vec_z,0.8970969089390142,0.8970969089390142,0.0,0.8958333333333334,0.8958333333333334,0.0,2,0.0,0.0
permutation,4,channel,game_rot_vec_z,0.8970969089390142,0.9165849673202615,-0.019488058381247342,0.8958333333333334,0.9166666666666666,-0.02083333333333326,3,0.0,0.0
permutation,4,channel,game_rot_vec_z,0.8970969089390142,0.8953703703703705,0.0017265385686436874,0.8958333333333334,0.8958333333333334,0.0,4,0.0017265385686436874,0.014494604853554574
permutation,4,channel,gravity_x,0.8970969089390142,0.9175925925925926,-0.020495683653578456,0.8958333333333334,0.9166666666666666,-0.02083333333333326,0,0.0,0.0
permutation,4,channel,gravity_x,0.8970969089390142,0.9374183006535949,-0.04032139171458071,0.8958333333333334,0.9375,-0.04166666666666663,1,0.0,0.0
permutation,4,channel,gravity_x,0.8970969089390142,0.9175925925925926,-0.020495683653578456,0.8958333333333334,0.9166666666666666,-0.02083333333333326,2,0.0,0.0
permutation,4,channel,gravity_x,0.8970969089390142,0.9175925925925926,-0.020495683653578456,0.8958333333333334,0.9166666666666666,-0.02083333333333326,3,0.0,0.0
permutation,4,channel,gravity_x,0.8970969089390142,0.9374183006535949,-0.04032139171458071,0.8958333333333334,0.9375,-0.04166666666666663,4,0.0,0.0
permutation,4,channel,gravity_y,0.8970969089390142,0.8970969089390142,0.0,0.8958333333333334,0.8958333333333334,0.0,0,0.0,0.0
permutation,4,channel,gravity_y,0.8970969089390142,0.9175925925925926,-0.020495683653578456,0.8958333333333334,0.9166666666666666,-0.02083333333333326,1,0.0,0.0
permutation,4,channel,gravity_y,0.8970969089390142,0.8970969089390142,0.0,0.8958333333333334,0.8958333333333334,0.0,2,0.0,0.0
permutation,4,channel,gravity_y,0.8970969089390142,0.8727226720647773,0.0243742368742369,0.8958333333333334,0.875,0.02083333333333337,3,0.0243742368742369,0.2046261453496171
permutation,4,channel,gravity_y,0.8970969089390142,0.9175925925925926,-0.020495683653578456,0.8958333333333334,0.9166666666666666,-0.02083333333333326,4,0.0,0.0
permutation,4,channel,gravity_z,0.8970969089390142,0.8953081232492998,0.0017887856897144117,0.8958333333333334,0.8958333333333334,0.0,0,0.0017887856897144117,0.015017180740116029
permutation,4,channel,gravity_z,0.8970969089390142,0.9166666666666666,-0.01956975772765246,0.8958333333333334,0.9166666666666666,-0.02083333333333326,1,0.0,0.0
permutation,4,channel,gravity_z,0.8970969089390142,0.8969771241830066,0.00011978475600760152,0.8958333333333334,0.8958333333333334,0.0,2,0.00011978475600760152,0.0010056147817036948
permutation,4,channel,gravity_z,0.8970969089390142,0.9165849673202615,-0.019488058381247342,0.8958333333333334,0.9166666666666666,-0.02083333333333326,3,0.0,0.0
permutation,4,channel,gravity_z,0.8970969089390142,0.9175925925925926,-0.020495683653578456,0.8958333333333334,0.9166666666666666,-0.02083333333333326,4,0.0,0.0
permutation,4,channel,gyros_x,0.8970969089390142,0.9175925925925926,-0.020495683653578456,0.8958333333333334,0.9166666666666666,-0.02083333333333326,0,0.0,0.0
permutation,4,channel,gyros_x,0.8970969089390142,0.8740384615384614,0.02305844740055274,0.8958333333333334,0.875,0.02083333333333337,1,0.02305844740055274,0.19357985374751252
permutation,4,channel,gyros_x,0.8970969089390142,0.9175925925925926,-0.020495683653578456,0.8958333333333334,0.9166666666666666,-0.02083333333333326,2,0.0,0.0
permutation,4,channel,gyros_x,0.8970969089390142,0.9175925925925926,-0.020495683653578456,0.8958333333333334,0.9166666666666666,-0.02083333333333326,3,0.0,0.0
permutation,4,channel,gyros_x,0.8970969089390142,0.8970969089390142,0.0,0.8958333333333334,0.8958333333333334,0.0,4,0.0,0.0
permutation,4,channel,gyros_y,0.8970969089390142,0.8970969089390142,0.0,0.8958333333333334,0.8958333333333334,0.0,0,0.0,0.0
permutation,4,channel,gyros_y,0.8970969089390142,0.8970969089390142,0.0,0.8958333333333334,0.8958333333333334,0.0,1,0.0,0.0
permutation,4,channel,gyros_y,0.8970969089390142,0.8970969089390142,0.0,0.8958333333333334,0.8958333333333334,0.0,2,0.0,0.0
permutation,4,channel,gyros_y,0.8970969089390142,0.8970969089390142,0.0,0.8958333333333334,0.8958333333333334,0.0,3,0.0,0.0
permutation,4,channel,gyros_y,0.8970969089390142,0.8970969089390142,0.0,0.8958333333333334,0.8958333333333334,0.0,4,0.0,0.0
permutation,4,channel,gyros_z,0.8970969089390142,0.8970969089390142,0.0,0.8958333333333334,0.8958333333333334,0.0,0,0.0,0.0
permutation,4,channel,gyros_z,0.8970969089390142,0.9175925925925926,-0.020495683653578456,0.8958333333333334,0.9166666666666666,-0.02083333333333326,1,0.0,0.0
permutation,4,channel,gyros_z,0.8970969089390142,0.9175925925925926,-0.020495683653578456,0.8958333333333334,0.9166666666666666,-0.02083333333333326,2,0.0,0.0
permutation,4,channel,gyros_z,0.8970969089390142,0.8970969089390142,0.0,0.8958333333333334,0.8958333333333334,0.0,3,0.0,0.0
permutation,4,channel,gyros_z,0.8970969089390142,0.8970969089390142,0.0,0.8958333333333334,0.8958333333333334,0.0,4,0.0,0.0
permutation,4,channel,lin_accel_x,0.8970969089390142,0.9175925925925926,-0.020495683653578456,0.8958333333333334,0.9166666666666666,-0.02083333333333326,0,0.0,0.0
permutation,4,channel,lin_accel_x,0.8970969089390142,0.9175925925925926,-0.020495683653578456,0.8958333333333334,0.9166666666666666,-0.02083333333333326,1,0.0,0.0
permutation,4,channel,lin_accel_x,0.8970969089390142,0.8970969089390142,0.0,0.8958333333333334,0.8958333333333334,0.0,2,0.0,0.0
permutation,4,channel,lin_accel_x,0.8970969089390142,0.8970969089390142,0.0,0.8958333333333334,0.8958333333333334,0.0,3,0.0,0.0
permutation,4,channel,lin_accel_x,0.8970969089390142,0.8970969089390142,0.0,0.8958333333333334,0.8958333333333334,0.0,4,0.0,0.0
permutation,4,channel,lin_accel_y,0.8970969089390142,0.8970969089390142,0.0,0.8958333333333334,0.8958333333333334,0.0,0,0.0,0.0
permutation,4,channel,lin_accel_y,0.8970969089390142,0.8970969089390142,0.0,0.8958333333333334,0.8958333333333334,0.0,1,0.0,0.0
permutation,4,channel,lin_accel_y,0.8970969089390142,0.8970969089390142,0.0,0.8958333333333334,0.8958333333333334,0.0,2,0.0,0.0
permutation,4,channel,lin_accel_y,0.8970969089390142,0.8970969089390142,0.0,0.8958333333333334,0.8958333333333334,0.0,3,0.0,0.0
permutation,4,channel,lin_accel_y,0.8970969089390142,0.8970969089390142,0.0,0.8958333333333334,0.8958333333333334,0.0,4,0.0,0.0
permutation,4,channel,lin_accel_z,0.8970969089390142,0.8970969089390142,0.0,0.8958333333333334,0.8958333333333334,0.0,0,0.0,0.0
permutation,4,channel,lin_accel_z,0.8970969089390142,0.9175925925925926,-0.020495683653578456,0.8958333333333334,0.9166666666666666,-0.02083333333333326,1,0.0,0.0
permutation,4,channel,lin_accel_z,0.8970969089390142,0.8727226720647773,0.0243742368742369,0.8958333333333334,0.875,0.02083333333333337,2,0.0243742368742369,0.2046261453496171
permutation,4,channel,lin_accel_z,0.8970969089390142,0.9175925925925926,-0.020495683653578456,0.8958333333333334,0.9166666666666666,-0.02083333333333326,3,0.0,0.0
permutation,4,channel,lin_accel_z,0.8970969089390142,0.9175925925925926,-0.020495683653578456,0.8958333333333334,0.9166666666666666,-0.02083333333333326,4,0.0,0.0
permutation,4,channel,magn_field_x,0.8970969089390142,0.9175925925925926,-0.020495683653578456,0.8958333333333334,0.9166666666666666,-0.02083333333333326,0,0.0,0.0
permutation,4,channel,magn_field_x,0.8970969089390142,0.8970969089390142,0.0,0.8958333333333334,0.8958333333333334,0.0,1,0.0,0.0
permutation,4,channel,magn_field_x,0.8970969089390142,0.9175925925925926,-0.020495683653578456,0.8958333333333334,0.9166666666666666,-0.02083333333333326,2,0.0,0.0
permutation,4,channel,magn_field_x,0.8970969089390142,0.9175925925925926,-0.020495683653578456,0.8958333333333334,0.9166666666666666,-0.02083333333333326,3,0.0,0.0
permutation,4,channel,magn_field_x,0.8970969089390142,0.9175925925925926,-0.020495683653578456,0.8958333333333334,0.9166666666666666,-0.02083333333333326,4,0.0,0.0
permutation,4,channel,magn_field_y,0.8970969089390142,0.8970969089390142,0.0,0.8958333333333334,0.8958333333333334,0.0,0,0.0,0.0
permutation,4,channel,magn_field_y,0.8970969089390142,0.8970969089390142,0.0,0.8958333333333334,0.8958333333333334,0.0,1,0.0,0.0
permutation,4,channel,magn_field_y,0.8970969089390142,0.8970969089390142,0.0,0.8958333333333334,0.8958333333333334,0.0,2,0.0,0.0
permutation,4,channel,magn_field_y,0.8970969089390142,0.9175925925925926,-0.020495683653578456,0.8958333333333334,0.9166666666666666,-0.02083333333333326,3,0.0,0.0
permutation,4,channel,magn_field_y,0.8970969089390142,0.8970969089390142,0.0,0.8958333333333334,0.8958333333333334,0.0,4,0.0,0.0
permutation,4,channel,magn_field_z,0.8970969089390142,0.8970969089390142,0.0,0.8958333333333334,0.8958333333333334,0.0,0,0.0,0.0
permutation,4,channel,magn_field_z,0.8970969089390142,0.9175925925925926,-0.020495683653578456,0.8958333333333334,0.9166666666666666,-0.02083333333333326,1,0.0,0.0
permutation,4,channel,magn_field_z,0.8970969089390142,0.8970969089390142,0.0,0.8958333333333334,0.8958333333333334,0.0,2,0.0,0.0
permutation,4,channel,magn_field_z,0.8970969089390142,0.8970969089390142,0.0,0.8958333333333334,0.8958333333333334,0.0,3,0.0,0.0
permutation,4,channel,magn_field_z,0.8970969089390142,0.8970969089390142,0.0,0.8958333333333334,0.8958333333333334,0.0,4,0.0,0.0
